,date,title,target
1330,2021-05-10,like σε όλες τις μητέρες που ανέβηκαν χθες στο instagram κατάφερε να πατήσει ο χριστόφορος παπακαλιάτης,1
5159,2021-05-10,έχω δει πολλούς τεμπελχανάδες σε καφετέριες να παίζουν τάβλι και να διαβάζουν για διδακτορικά,1
17853,2021-05-11,φωτογραφίες του οβελίξ επιστρατεύει ο δήμος θεσσαλονίκης για να αντιμετωπίσει τα αγριογούρουνα,1
1406,2021-05-11,έλληνας παίκτης του παναθηναϊκού εξακολουθεί να αναρωτιέται τι είναι αυτό το μικρό κόκκινο βιβλιαράκι,1
1362,2021-05-11,στα υπόγεια του περισσού κατασκευάζεται το sputnik vi,1
1456,2021-05-12,νίκη κεραμέως: δεν έχει καταφέρει ακόμα να πιει σφηνάκι από τον αφαλό της,1
1490,2021-05-12,την απελευθέρωση της πατέντας των εμβολίων περιμένει ο άκης πετρετζίκης για τη συνταγή astrazeneca με σπαράγγια,1
3863,2021-05-13,«πώς να κάνεις φίλους στην εφορία» το πρώτο μάθημα της σχολής λογιστικής,1
16892,2021-05-13,κανονικά θα μπορούν να στέλνουν μήνυμα στο 13033 όσοι πολίτες το επιθυμούν,1
19139,2021-05-13,συντετριμμένος από την αποχώρηση του τζέιμς καφετζή από το survivor ο κάρολος της αγγλίας,1
16891,2021-05-14,"απόλυτα ασφαλές το άνοιγμα των γυμναστηρίων σύμφωνα με τους ειδικούς, δεν αντέχει την μυρωδιά τους ο κορονοϊός",1
17827,2021-05-14,"κατέρρευσε ο κυριάκος πιερρακάκης, αποκαλύφθηκε ότι όλο αυτό τον καιρό απαντούσε σε όλα τα sms προσωπικά",1
2437,2021-05-14,37χρονος αρχίζει και καταλαβαίνει το λόγο που ζητάει συγνώμη,1
18224,2021-05-15,με αψίδες από dettol η υποδοχή των πρώτων αεροσκαφών με τουρίστες,1
2439,2021-05-17,με γοργούς ρυθμούς προχωρά ο αυτοεμβολιασμός των πολιτών στην ομόνοια,1
2394,2021-05-17,κάηκε ζωντανός μέσα σε μερικά δευτερόλεπτα βουλευτής της νέας δημοκρατίας που αποκάλεσε τη γειτονική χώρα βόρεια μακεδονία,1
2473,2021-05-18,πατάτες τηγανητές με μαγιονέζα ζήτησε για βραδινό στις φυλακές δομοκού ο γιάννης λαγός,1
5199,2021-05-18,το παν στο σκάκι είναι η τριγωνική επίθεση,1
2513,2021-05-19,"έκανε τελικά κατά λάθος το εμβόλιο ο δ. γιαννακόπουλος, έχει ήδη αλλοιωθεί το dna του",1
3795,2021-05-19,σε περιστέρια μετατρέπονται σταδιακά όσοι έχουν κολλήσει την αθηναϊκή μετάλλαξη του κορονοϊού,1
5232,2021-05-20,"βρε φιλαράκια μου ισραηλινοί και παλαιστίνιοι, μην τσακώνεστε",1
3724,2021-05-20,είναι τελικά πιο χαζά τα άτομα με επίθετο σε -έλλης; η επιστήμη φάινεται να έχει την απάντηση,1
16893,2021-05-21,"σε σοκ τις τελευταίες ώρες ο 49χρονος επιπλοποιός, απορεί γιατί φούσκωσαν ξαφνικά τα πρόσωπα των πρωταγωνιστών των friends",1
4907,2021-05-21,σε σπίτια για εκπομπές ριάλιτι αναμένεται να μετατραπούν τα θέατρα έως το 2024,1
4940,2021-05-24,ένωση ξένων ανταποκριτών: έκκληση να σταματήσει το bullying προς τους έλληνες υπουργούς,1
19072,2021-05-24,συνεπιμέλεια του πέτρου κωστόπουλου θα έχουν βασίλης κικίλιας και τζένη μπαλατσινού,1
16894,2021-05-24,μόνο στην σπιναλόγκα θα μπορούν να κλείνουν για διακοπές όσοι πολίτες δεν εμβολιαστούν αυτό το καλοκαίρι,1
18012,2021-05-24,να χρεώνει έξτρα τις αεροπειρατείες σκέφτεται η ryanair,1
19015,2021-05-25,καθόλου διαφορετικός δεν νιώθει συντάκτης του βατραχιού που έκανε το εμβόλιο,1
2441,2021-05-25,και οι 300 βουλευτές συμφωνούν ότι πρέπει να λάμψει η αλήθεια,1
2481,2021-05-25,λόγω αδήλωτης χειραποσκευής τελικά η σύλληψη προτάσεβιτς στην πτήση της ryanair,1
2476,2021-05-26,φόβοι πως το εμβόλιο της astrazeneca προσελκύει τα κουνούπια,1
2518,2021-05-26,οι 10 καλύτεροι αριθμοί από το 1 μέχρι το 10,1
16895,2021-05-27,88χρονος όχι αρκετά σημαντικός για κάποιον ώστε να τον πάνε να εμβολιαστεί,1
2663,2021-05-27,"μητσοτάκης εναντίον ερντογάν στο επόμενο αγώνισμα του survivor, έπαθλο όλες οι γκρίζες ζώνες",1
18151,2021-05-27,περιοδεία με τον μιθριδάτη ανακοίνωσε ο αλέξης τσίπρας,1
16923,2021-05-28,"35χρονος τρώει σε ταβέρνα μετά το άνοιγμα της εστίασης, ενθουσιασμένος που συνοδεύει το φαγητό με ήχους μωρών που κλαίνε",1
17956,2021-05-29,ερευνα: έως και 50% ξεφούσκωτοι οι φουσκωτοί της χώρας,1
18293,2021-05-31,τη μετατροπή των γραφείων του κιναλ σε escape rooms αποφάσισε η φώφη γεννηματά,1
7490,2021-05-31,εντατικά μαθήματα ραπ παρακολουθεί τις τελευταίες ώρες η μόνικα με σκοπό να απαντήσει στον μιθριδάτη,1
16925,2021-05-31,"ενοχλημένοι στην ελας με την πορεία ερευνών της νικολούλη για τα γλυκά νερά, ελπίζουν σύντομα να υπάρξει πρόοδος",1
2396,2021-06-01,ρεπό αντί για χρήματα θα μοιράζει στο εξής το κρατικό λαχείο,1
2362,2021-06-01,μεγαλύτερη αυτονομία μπαταρίας θα έχει το «ελλαδα +» του συριζα,1
18635,2021-06-01,να μην διακοπεί η αποστολή τουρκικών σειρών στην ελλάδα συμφώνησαν δένδιας – τσαβούσογλου,1
19041,2021-06-01,«τώρα που θα κάνω το εμβόλιο πρέπει να συνεχίσω να πλένω τα χέρια μου;» αναρωτιέται 25χρονος άνδρας,1
16927,2021-06-02,τους θανάτους απο μαφιόζικα συμβόλαια θα ανακοινώνουν πλέον καθημερινά χαρδαλιάς-χρυσοχοΐδης,1
3882,2021-06-02,διαθέσιμη πλέον στο efood η κουζίνα του φέρι μποτ πρέβελης,1
17778,2021-06-02,όλη την τριλογία του νονού παρακολούθησε ο μιχάλης χρυσοχοΐδης για να μάθει πώς να καταπολεμήσει τη μαφία,1
17273,2021-06-03,20 χρόνια σε ένα βράδυ γέρασε ο 49χρονος επιπλοποιός βλέποντας το reunion απο τα φιλαράκια στο star,1
5252,2021-06-03,h10n3 έλα με τον κ**λο αν σου βαστάει,1
12579,2021-06-04,απλώς μέτρια ανοσία έχει τελικά 36χρονος μετά τον εμβολιασμό του,1
19206,2021-06-05,γραμμή ψυχολογικής υποστήριξης για όσους παρακολουθούσαν τις άγριες μέλισσες ανακοίνωσε το υπουργείο υγείας,1
12599,2021-06-07,ποιος είναι ο διαβόητος κακοποιός «ανέστης»: πεπεισμένοι στην ελας ότι πρόκειται για πυροσβέστη,1
2515,2021-06-07,«βοήθεια» προσπαθεί να πει ως πρώτη του λέξη το μωρό των μπαλατσινού-κικίλια,1
16924,2021-06-08,να φύγει απο τη χώρα προσπαθούσε ο κόσμος που βρέθηκε στο αεροδρομιο την ώρα της άφιξης του τριαντάφυλλου,1
2464,2021-06-08,σε παίγνιο hawk-dove προκάλεσε τον αλ. τσίπρα ο γ. βαρουφάκης,1
16928,2021-06-09,τουλάχιστον 82 μεθυσμένα μηνύματα σε πρώην πρόλαβε η αστυνομία χάρη στην κατάσχεση μπουκαλιού τζιν στο απθ,1
2497,2021-06-09,"ανοίγει αύριο η πλατφόρμα για εμβολιασμό σε κόλεϊ, γερμανικούς ποιμενικούς και γάτες περσίας",1
18581,2021-06-09,"δεν υπάρχει baygon, υποστηρίζουν 3 στα 10 έντομα της χώρας",1
2455,2021-06-10,σήμερα στις 9 το τελευταίο masterclass της σεζόν με καλεσμένο τον κώστα καραμανλή που θα ψήσει γουρουνοπούλα,1
2498,2021-06-10,"σκέψεις να σταματήσει να βγαίνει ραντεβού με τον γιώργο τσελίκα όποια γυναίκα περνάει συνέντευξη στον σκαϊ, μετά την καταγγελία σε βάρος του",1
2525,2021-06-11,έξι δουλειές έκανε χθες ο κ. χατζηδάκης προκειμένου να μην μειωθεί η συνολική παραγωγικότητα λόγω της απεργίας,1
2563,2021-06-11,"μόνο έντεχνα θα παίζουν τα μπαρ το καλοκαίρι, για να μειώνεται το κέφι των θαμώνων για διασκέδαση",1
5274,2021-06-14,"προφανώς οι γυναίκες δεν κατάλαβαν τι είναι το συνέδριο γονιμότητας, γι' αυτό είμαστε εδώ οι άντρες για να σας εξηγήσουμε",1
12752,2021-06-14,στο σεα ωρωπού μεταβαίνουν οι μαθητές που θα δηλώσουν σχολές αστυνομίας για να απελευθερώσουν παγιδευμένα παιδιά στον σείριο,1
2622,2021-06-14,τη θέση του keith στους prodigy παίρνει η ματίνα παγώνη,1
18364,2021-06-14,νέο συνέδριο γονιμότητας με τίτλο «θα με πεθάνεις εσύ μια μέρα» ανακοίνωσαν οι διοργανωτές,1
420,2021-06-15,"απογοητευμένος ο θ. πλεύρης από τη διατήρηση της απαγόρευσης κυκλοφορίας 01.30-05:00, ακόμα δεν μπορεί να πάει στα εξάρχεια",1
391,2021-06-15,«όπως νιώσουν» προτρέπει να πράξουν η επιτροπή τους πολίτες που έχουν κλείσει να εμβολιαστούν με το astrazeneca,1
365,2021-06-16,πώς να αφαιρέσετε από τον οργανισμό σας το εμβόλιο αν το κάνατε κατά λάθος,1
328,2021-06-16,"να ξανακρύψει ο αντ1 το σκορ από τους αγώνες δέχεται το κοινό, αρκεί να σταματήσει να σχολιάζει ο καρπετόπουλος",1
19377,2021-06-16,διαγράφηκε μέλος του κκε που δεν μπορούσε να κάνει ομοιοκαταληξία,1
12753,2021-06-17,"ματαιώνεται το μετρό θεσσαλονίκης, θα ξαναγεμίσουν με χώμα οι σήραγγες",1
19014,2021-06-18,εοδυ: πάνω από το 40% των πολιτών έχει βγάλει τουλάχιστον μία πετυχημένη σέλφι με το εμβόλιο,1
12754,2021-06-18,"θα συνεχιστεί και μετά την 1η ιουλίου η βραδινή απαγόρευση κυκλοφορίας για τους παντρεμένους, επιβεβαιώνουν οι ειδικοί",1
5294,2021-06-22,"εντάξει, ποιος δεν έχει σκοτώσει την γυναίκα του πάνω σε καυγά εδώ που τα λέμε;",1
534,2021-06-22,"σπίτι του θα πάρει ο νίκος παρασκευόπουλος όσους κρατούμενος αποφυλάκιστηκαν χάρη στο νόμο του, μέχρι να βρεθεί λύση",1
18741,2021-06-23,νίκος ρωμανός: ο χάνιμπαλ λέκτερ αποφυλακίστηκε με το νόμο παρασκευόπουλου,1
431,2021-06-23,υποχρεωτικό και επίσημα πλέον για τους έλληνες ηθοποιούς να παίξουν σε σειρά της ερτ πριν πάρουν σύνταξη,1
502,2021-06-23,32χρονος φίλος του μπάσκετ παντρεύτηκε και έκανε δύο παιδιά κατά τη διάρκεια εκτέλεσης βολής του γιάννη αντετοκούνμπο,1
17936,2021-06-23,πολάκης: θα κάνω το εμβόλιο όταν φτιάξουν ένα που καπνίζεται,1
498,2021-06-24,baby sitting στα παιδιά του βασίλη σπανούλη θα κάνει ο ρικ πιτίνο μέχρι την αναχώρηση της εθνικής για καναδά,1
12756,2021-06-25,κάτω από τη στάθμη της θάλασσας βρίσκεται πλέον η μεγαλόπολη,1
12755,2021-06-25,"βεντέτα με την μετάλλαξη δέλτα ξεκίνησαν οι κρητικοί, την αναζητούν για να την πυροβολήσουν",1
6382,2021-06-28,σε ψυγείο ζήτησε να τοποθετηθεί ο βασίλης σπανούλης σε περίπτωση που θελήσει να επιστρέψει στο μέλλον στο μπάσκετ,1
18306,2021-06-28,αναπάντεχη επανεκλογή του δημήτρη κουτσούμπα στην ηγεσία του κκε,1
12759,2021-06-28,ξυρισμένοι γουλί θα κυκλοφορούν πλέον οι ανεμβολίαστοι για να ξεχωρίζουν εύκολα από τους εμβολιασμένους,1
19061,2021-06-28,κυβέρνηση: στα beach bar θα μπορούν να εμβολιάζονται οι 18χρονοι,1
5312,2021-06-29,με την προπληρωμένη κάρτα οι νέοι που θα εμβολιαστούν μπορούν να αγοράσουν 50 κονσέρβες ντολμαδάκια,1
6442,2021-06-29,αντιπρόεδρος της κυβέρνησης αναλαμβάνει ο peanut,1
17788,2021-06-30,κάπως ενοχλημένος ο πίνακας του μοντριάν που όλοι ασχολούνται με τον πικάσο,1
12760,2021-06-30,απελπισμένος 35χρονος κάνει στο google street view τη διαδρομή προς τη δουλειά του,1
17877,2021-06-30,γνωστός έλληνας ζωγράφος θα ελέγξει τα έργα που κλάπηκαν από την πινακοθήκη,1
11862,2021-07-01,μόνο με έξι αστέρια θα μπορούν να βαθμολογούν την ταινία για τον μπασκετικό παναθηναϊκό οι κριτικοί κινηματογράφου,1
12407,2021-07-01,το δικαίωμα να απολύουν εργαζόμενους που κρυώνουν όταν είναι ανοιχτός ο κλιματισμός θα έχουν πλέον οι εταιρείες κατά τη διάρκεια καύσωνα,1
18176,2021-07-02,σε εισπρακτική εταιρεία είχε αναθέσει η ελας τον εντοπισμό του χρήστου παππά,1
19305,2021-07-02,βρέθηκε αρχαίος σκελετός που εικάζεται ότι ανήκει στον πρώτο εργάτη του μετρό της θεσσαλονίκης,1
7249,2021-07-02,προειδοποίηση ειδικών: 5 βαθμούς θα ανεβαίνει η θερμοκρασία στον πλανήτη με κάθε πρόκριση της εθνικής αγγλίας,1
12761,2021-07-02,στερέωσε ήδη σε ράφι τον χρήστο παππά η ελληνική αστυνομία ενόψει της συνέντευξης τύπου,1
17822,2021-07-04,ευχάριστα νέα για τον συριζα: χάι σκορ στο κάντι κρας έκανε στέλεχος του κόμματος κατά την διάρκεια της ομιλίας του αλέξη τσίπρα,1
12781,2021-07-05,"το προνόμιο του να μην πεθάνουν θα έχουν όσοι εμβολιάζονται, σύμφωνα με πηγές",1
947,2021-07-05,στο άουσβιτς θα ανανεώσουν τους όρκους του γάμου τους νίκος ευαγγελάτος και τατιάνα στεφανίδου,1
18316,2021-07-05,"αργεί ακόμα η ανάπτυξη εμβολίου κατά της ηλιθιότητας, επισημαίνουν επιστήμονες",1
816,2021-07-06,"αδυνατεί να ασφαλιστεί ενόψει του ταξιδιού του στο διάστημα ο τζεφ μπέζος, μετά το δείπνο του με τον κυριάκο μητσοτάκη",1
17779,2021-07-06,ενημέρωση για μια παραγγελία του από το amazon που δεν έχει φτάσει ακόμα ζήτησε από τον τζεφ μπέζος ο κυριάκος μητσοτάκης,1
874,2021-07-06,"σε κακή κατάσταση το matrix, μπορεί να καταρρεύσει ανά πάσα στιγμή σύμφωνα με τους ειδικούς",1
12790,2021-07-07,χωρίς μουσική πλέον στα μμμ μετά την έξαρση των κρουσμάτων,1
16938,2021-07-07,εμβολιασμένος vegan δεν μπορεί να αποφασίσει για ποιο από τα δύο θέλει να μιλάει περισσότερο,1
19012,2021-07-07,μεγάλη αύξηση κρουσμάτων στην αττική που οι λοιμωξιολόγοι αποδίδουν σε ένα ρακούν,1
18255,2021-07-07,εντείνονται τα μέτρα: ομοιώματα του νίκου χαρδαλιά θα τοποθετηθούν σε όλα τα μπαρ της χώρας,1
5330,2021-07-08,φρόντισα προσωπικά να μην έρθει η πακιστανική μετάλλαξη στην ελλάδα,1
1036,2021-07-08,τώρα η κατάλληλη ώρα για σεισάχθεια σύμφωνα με άνθρωπο που γράφει σε ασανσέρ,1
762,2021-07-09,"στην τήνο θα πραγματοποιείται το υπουργικό συμβούλιο της κυβέρνησης μέχρι τον σεπτέμβρη, έπειτα από απόφαση του πρωθυπουργού",1
797,2021-07-09,μποϊκοτάζ στις ταινίες του μπόλιγουντ αποφάσισαν να ξεκινήσουν οι αντιεμβολιαστές,1
717,2021-07-12,τη δημιουργία ειδικού σώματος προστασίας του πολίτη από την αστυνομία εξετάζει η κυβέρνηση,1
686,2021-07-13,"εκατοντάδες χιλιάδες πολίτες σπεύδουν να εμβολιαστούν, περίμεναν τόσους μήνες τη θέση του κινήματος αλλαγής",1
628,2021-07-13,σε κλήρωση για να ακολουθούν τον πρωθυπουργό στις εκδρομές του θα μπαίνουν στο εξής όσοι νέοι εμβολιάζονται,1
702,2021-07-14,«νανοκαλαμίδες»: επικαλαμίδες με νανοτεχνολογία βγάζει ο άδωνις γεωργιάδης,1
668,2021-07-14,μόνο από τα δεξιά και προς τα πίσω θα επιτίθεται η αεκ β' μετά την πρόσληψη του βασίλη τσιάρτα,1
16946,2021-07-15,για δύο μήνες διακοπές ετοιμάζεται ο διαχειριστής του αγαπημένου σας μικρού πορνογραφικού σάιτ,1
16945,2021-07-15,όλο και μεγαλύτερο κομμάτι του πληθυσμού ανακαλύπτει ότι του αρέσει να βάζει μπατονέτες στη μύτη του,1
463,2021-07-16,μέλος της επιτροπής λοιμωξιολόγων θα γίνει ο ρικ πιτίνο,1
424,2021-07-16,κεντρικό πρόσωπο στη νέα καμπάνια του υπουργείου εργασίας θα είναι ο λίονελ μέσι μετά την μείωση αποδοχών στην μπαρτσελόνα,1
12569,2021-07-19,την ευκαιρία να πουν επιτέλους με ησυχία τα νέα τους θα έχουν οι επισκέπτες της μυκόνου μετά τα έκτακτα μέτρα στο νησί,1
18079,2021-07-19,συνελήφθη drone της αστυνομίας που συμμετείχε σε παράνομο πάρτι στη μύκονο,1
12594,2021-07-19,32χρονος αναρωτιέται μήπως υπάρχουν κι άλλοι τρόποι να λύσεις μια διαφωνία με την κοπέλα σου εκτός από τη δολοφονία της,1
12554,2021-07-20,για εικοστή συνεχή χρονιά βγαίνει πρώτο αποτέλεσμα ο αλέξης κούγιας αν γκουγκλάρεις «ψάχνω δικηγόρο γρήγορα»,1
11863,2021-07-20,στις 4.20 το απόγευμα μεταφέρεται από τη νέα χρονιά η εκπομπή «στα ακρα» με τη βίκυ φλέσσα,1
16947,2021-07-21,κρατήσεις αποκλειστικά σε ξενοδοχεία καραντίνας θα μπορούν να κάνουν στο εξής οι ανεμβολίαστοι,1
18556,2021-07-22,περισσότερο έλληνας και λιγότερο μαύρος με κάθε του επιτυχία είναι ο γιάννης αντετοκούνμπο σύμφωνα με 9 στους 10 έλληνες,1
16967,2021-07-22,αθηναίος απαιτεί εκπτώσεις από ταβέρνες χωριών απειλώντας να μεταφέρει τον κορονοϊό,1
17855,2021-07-22,να στείλει τον γιάννη μπέζο στο διάστημα μελετά η κυβέρνηση,1
16953,2021-07-22,"συντάκτες ιστοσελίδας κατεβάζουν άρθρο μετά από προτροπή για διαγραφή του, γίνονται όλοι καλύτεροι άνθρωποι",1
12376,2021-07-23,tους αγνοούμενους μάρτυρες του noor1 θα αναζητήσει η νικολούλη στην πρώτη της εκπομπή στο mega,1
5352,2021-07-23,"τι μόρια, μέσοι όροι και εβε, μπαίνει αύγουστος",1
19221,2021-07-24,αύξηση του ελάχιστου αριθμού σεΐχηδων υποσχέθηκε στους κατοίκους της μυκόνου ο αλέξης τσίπρας,1
5392,2021-07-26,και τι πάθατε δηλαδή που δεν είδατε τις κωλοτούμπες του πετρούνια ζωντανά;,1
16968,2021-07-27,συνελήφθη 25χρονος που παρίστανε τον σερβιτόρο για να χορεύει όρθιος σε μπαρ,1
4779,2021-07-27,"στον αέρα το τουρνουά 3x3 μπάσκετ των ολυμπιακών αγώνων, πήρε τη μπάλα σπίτι του παίκτης του βελγίου",1
4757,2021-07-28,κατάλαβε τι σημαίνει πραγματικά να τα θαλασσώνεις ο δημοσθένης καρμοίρης,1
1229,2021-07-29,«θα σου σπάσω τα πόδια»: γάτα βασανίζει κατσαρίδα μέχρι να της πει πού κρύβονται οι υπόλοιπες,1
1254,2021-07-29,"έφυγε από τη χώρα ο κορονοϊός, θα επιστρέψει μόλις υποχωρήσει ο καύσωνας",1
4725,2021-07-29,παράσταση με θέμα τη ζωή του δράκου του σέιχ σου θα ανεβάσουν στη φυλακή λιγνάδης-φιλιππίδης,1
19247,2021-07-30,το νέο πρόγραμμα «δωρεάν περιστέρια προς όλους» ανακοίνωσε η vodafone,1
1251,2021-07-30,ολυμπιακό αγώνισμα γίνεται εκτάκτως ο εμβολιασμός,1
18850,2021-07-30,αργία ανακήρυξε την 30ή ιουλίου η vodafone,1
18849,2021-07-30,δωρεάν χρόνο ομιλίας υποσχέθηκε στους πληγέντες από το μπλακάουτ της vodafone ο αλέξης τσίπρας,1
18940,2021-08-01,ερωτηματικά για το πόθεν έσχες μητσοτάκη καθώς απουσιάζει από τη δήλωση το σκυλόσπιτο του πίνατ,1
16969,2021-08-02,οδηγίες μετατροπής λογαριασμών σε βεντάλιες δίνει η δεη για να αποφευχθούν οι διακοπές ρεύματος από τη χρήση κλιματιστικών,1
1288,2021-08-02,"τρόμος στους επιστήμονες, νέα μετάλλαξη του κορονοϊού η μυστηριώδης μπλε φιγούρα που ακολούθησε τον αντετοκούνμπο στο αεροδρόμιο",1
1351,2021-08-03,τον «σκοπελίτη» αναλαμβάνει ο jeff bezos,1
1313,2021-08-03,αν ήταν πάντα 5 οι ολυμπιακοί κύκλοι αναρωτιέται ο μίλτος τεντόγλου,1
18659,2021-08-04,πρόταση να είναι έλληνας πυροσβέστης ο νέος υπερήρωας σε ταινία της marvel μελετούν παραγωγοί του χόλιγουντ,1
1407,2021-08-05,9 στους 10 ποδοσφαιρόφιλους άνω των 30 δεν έχουν καταλάβει ακόμα τι ήταν το intertoto,1
1374,2021-08-05,χαράτσι θα καλούνται να πληρώσουν όσοι πολίτες βρίζουν τον πρωθυπουργό ζωντανά στην τηλεόραση,1
17933,2021-08-05,"τεράστια μαγκιά να είσαι έλληνας πυροσβέστης, παραδέχεται η φωτιά",1
18084,2021-08-24,"σχεδόν βέβαιη η υπουργοποίηση του πίνατ σε περίπτωση ανασχηματισμού, λένε αναλυτές",1
18081,2021-08-30,να κλωνοποιήσει τον πιερρακάκη αντί να κάνει ανασχηματισμό σκέφτεται ο κυριάκος μητσοτάκης,1
16970,2021-08-30,συγχαρητήρια για το μαύρισμά της δέχτηκε και φέτος 42χρονη η οποία αν συνεχίσει έτσι μετράει ακόμη 3 καλοκαίρια,1
1445,2021-08-30,"τρεις συγκεντρώσεις αντιεμβολιαστών μας χωρίζουν από το τείχος ανοσίας, σύμφωνα με τους ειδικούς",1
664,2021-08-31,όλους τους περσινούς αγώνες του ολυμπιακού στο ποδόσφαιρο παρακολουθούν φανατικά στη φυλακή λιγνάδης-φιλιππίδης,1
4726,2021-08-31,θραύση κάνουν τα νέα συναρμολογούμενα φυτά του ikea,1
18709,2021-09-01,το βατράχι αναλύει τον ανασχηματισμό της κυβέρνησης,1
19183,2021-09-01,ανησυχητική πτώση του δείκτη νοημοσύνης σε όλη τη χώρα μετά την έναρξη του big brother,1
2125,2021-09-01,"χειροτονήθηκε άρχων οφφικιάλος ο σωτήρης τσιόδρας, μπορεί ήδη να πετάξει σε χαμηλό ύψος",1
2108,2021-09-01,παζάρια για να αγοράσει όλες τις στρατιωτικές στολές του πάνου καμμένου κάνει από χθες ο νίκος χαρδαλιάς,1
2189,2021-09-02,να φοράνε οι ανεμβολίαστοι κόκκινα περιβραχιόνια η πρώτη πρόταση του θάνου πλεύρη ως υπουργός υγείας,1
18933,2021-09-02,"αγνώριστος ο θάνος πλεύρης, ανακοίνωσε ότι αλλάζει το όνομα του σε αβραάμ γκόλντμπεργκ",1
16971,2021-09-02,αποκάλυψη: 8 στα 10 ζευγάρια με κοινό προφίλ στο facebook μοιράζονται την οδοντόβουρτσά τους,1
5417,2021-09-03,"μπίτσεζ, το tweet για τον mad clip ήταν true γιο",1
1524,2021-09-03,28χρονος ανακάλυψε πώς μπαίνει η άνω τελεία στο πληκτρολόγιο εις μνήμην του μίκη θεοδωράκη,1
18763,2021-09-04,άνδρας επανενώθηκε με την οικογένεια του μετά από δύο χρόνια εγκλωβισμού σε κατάστημα ικεα,1
18842,2021-09-05,σε στάση εργασίας προχώρησαν τα νέα ρομπότ των ελτα,1
18024,2021-09-06,στη δημοσιότητα φωτογραφία του νοσοκομειακού υπαλλήλου που έδινε πιστοποιητικά μαϊμού,1
1476,2021-09-06,ένα ευρώ έξτρα θα χρεώνεται η κανέλα στον φρέντο μετά τις αυξήσεις στην τιμή του καφέ,1
1411,2021-09-07,τον πρώτο σκόρερ τοπικού πρωταθλήματος 5χ5 κάλεσε εσπευσμένα στην εθνική ενόψει του αγώνα με τη σουηδία ο τζον φαν ΄τ σχιπ,1
1444,2021-09-07,«ένα το χελιδόνι» έγραψε με blanco στην τσάντα του ο αλέξης τσίπρας,1
1384,2021-09-08,ανησυχία για την μετάλλαξη q που πρωτοεμφανίστηκε στην αμοργό,1
1354,2021-09-08,οδηγία εοδυ προς εμβολιασμένους και μη: αν δείτε μπιλάκια στο δέρμα σας σπάστε τα,1
1316,2021-09-09,σε ναυτικά μίλια θα υπολογίζονται οι αποστάσεις στο πόλο από το 2023,1
16972,2021-09-09,εξύπνησε ο μητροπολίτης θεσσαλονίκης άνθιμος,1
7246,2021-09-10,στο παρκάρισμα στο παγκράτι θα δοκιμαστούν σήμερα οι οδηγοί στο ράλλυ ακρόπολις,1
18943,2021-09-11,νέα εφαρμογή εικονικής πραγματικότητας επιτρέπει σε πολιτικούς να εγκαινιάζουν έργα που δεν έχουν ολοκληρωθεί,1
10945,2021-09-13,πακέτο sticker «μητσοτάκης» θα λάβουν στο κινητό όσοι νέοι εμβολιαστούν μέχρι το τέλους του 2021,1
12719,2021-09-13,νέα σχολική χρονιά: πάλι πρέπει τα παιδιά να ξυπνούν από τις 7,1
18599,2021-09-14,ενοχλημένες οι γαλοπούλες της χώρας από τις δηλώσεις μητσοτάκη,1
12718,2021-09-14,"«δεν φέραμε κορονοϊό στα σχολεία, φέραμε την ευλογία», σχολιάζουν οι παπάδες που έκαναν τον αγιασμό",1
2365,2021-09-14,διαλύθηκαν όλα τα γήπεδα μπάσκετ της χώρας μετά την αποχώρηση του γιώργου βασιλακόπουλου από την προεδρία της εοκ,1
2333,2021-09-15,"μετά τα υπ. προστασίας του πολίτη και πολιτικής προστασίας, σκέψεις και για υπουργείο προστατευμένων πολιτών",1
12721,2021-09-15,νευρικό κλονισμό υπέστη νεαρός πατέρας μόλις αντίκρισε ελεφαντάκι σε ζωολογικό κήπο,1
5467,2021-09-16,το να είσαι χαφιές είναι ελληνικό προνόμιο,1
17837,2021-09-17,έφοδος του κωνσταντίνου μπογδάνου σε παιδότοπο μετά από καταγγελίες ότι η ντόρα η εξερευνήτρια είναι παράνομη μετανάστρια,1
1263,2021-09-17,χωρίς διαβατήριο οι μετακινήσεις στην άνω γλυφάδα από 1η οκτωβρίου,1
1232,2021-09-17,έδιωξε ήδη τον χριστό από τον παράδεισο ο ντούσαν ίβκοβιτς λόγω πειθαρχικού παραπτώματος,1
18745,2021-09-18,δωρεάν κρουαζιέρα θα προσφέρει στους διανομείς του το e-food,1
12720,2021-09-20,ιδιοκτήτης πιτσαρίας θυμήθηκε ότι είχε σταθερό τηλέφωνο στο μαγαζί του,1
1412,2021-09-20,"σκαρφαλωμένη στην οροφή του οακα θα παρακολουθεί τα παιχνίδια του παναθηναϊκού η νέα μασκότ της ομάδας, green kong",1
18860,2021-09-21,βραβείο σε έλληνα που δεν έχει τσακωθεί ποτέ στο ίντερνετ απένειμε ο δαλάι λάμα,1
19270,2021-09-21,το νέο της πολεμικό ναυτικό παρουσίασε η ηγεσία των ταλιμπάν,1
5517,2021-09-21,"μέχρι κι η ανακρίτρια μου την έπεσε, μέλι έχω πια;",1
1368,2021-09-21,τη ζωή του γιάννη σμαραγδή θα κάνει ταινία ο γιάννης σμαραγδής,1
1342,2021-09-22,"«όποιος το λέει είναι», η επίσημη απάντηση μητσοτάκη στην ατάκα τσίπρα περί ραν ταν πλαν",1
